id_produtos_orcamento,idproduto,idorcamento,descricao,quantidade1,quantidade2,quantidade3,quantidade4,quantidade5,quantidade6,quantidade7,valor1,valor2,valor3,valor4,valor5,valor6,valor7
85903,1679,27904,'Sacola almofada inflável em PVC opaco. \r\nImpressão . 1 cor\r\n\r\nTamanho: 30 x 32 cm.\r\n ',0,0,0,450,0,0,0,0,0,0,13,0,0,0
85904,1399,27905,"'Bateria portátil em ABS. Bateria de lítio com capacidade de 1.800 mAh, tempo de vida ? 500 ciclos e com entrada/saída 5V/1A. \r\nIncluso cabo USB/micro USB para carregar a bateria. \r\nCORES DISPONIVEIS: VERMELO e BRANCO\r\nImpressão . 1 cor\r\n\r\nTamanho: 9,6 x 2,2 x 2,4  cm.\r\n'",0,0,260,0,0,0,0,0,0,24,0,0,0,0
85905,1171,27906,"'Garrafa aço inoxidável 750ml\r\nGravação laser. \r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,60,0,0,0,0,0,0
85906,6,27906,'ecobag mochila em algodão cru. Impressão Serigrafia. 2 cores\r\n\r\nTamanho: 30x40 cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,17,0,0,0,0,0
85907,1526,27906,"'Copo de viagem térmico com corpo duplo em aço inox e acabamento matt. Capacidade até 400 ml. Fornecido em caixa. \r\nGravação laser. \r\n\r\nTamanho: ø8,8 x 11,2  cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,68,0,0,0,0,0,0
85908,1835,27906,'Sacola tipo mochila 100% algodão (160 g/m²) com detalhe em imitação de juta e alça em algodão. \r\nImpressão . 1 cor\r\n\r\nTamanho: 37 x 41  cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,23.5,0,0,0,0,0
85909,1565,27906,'Sacola refrigeradora para 1 garrafa em PVC com alças de 35 cm.  \r\nImpressão . 1 cor\r\n\r\nTamanho: 10 x 25 x 10 cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,24,0,0,0,0,0
85910,1395,27906,"'Cabo USB 3 em 1 em ABS e PVC. Adequado para carregar dispositivos móveis. Dispõe de um conector USB tipo C e um conector 2 em 1, compatível com entradas micro USB e sistema operacional iOS. Fornecido em caixa de PP. Caixa: ø55 x 20 mm\r\nImpressão  1 cor\r\n\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,19,0,0,0,0,0
85911,1351,27906,"'Kit de 4 porta copos. Bambu. 4 bases com caixa aberta\r\nGravação laser\r\nTamanho:  11,5 x 11,5 x 3,5 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,39,0,0,0,0,0,0
85912,1241,27907,'Mochila preta marca YINS conforme amostra apresentada.\r\nGravação Laser na plaquinha  (PLAQUINHA ESPECIAL) \r\nEmbalagem de presente com celofane transparente e fita verde.\r\nEntrega nas unidades da Unimed Porto Alegre\r\nTodos os impostos – este produto tem 26% de ST\r\n\r\n',0,0,0,0,0,2600,0,0,0,0,0,0,80,0
85913,1845,27908,'Cordão de pescoço em poliéster com mosquetão em metal e fecho de segurança. \r\nImpressão . 1 cor\r\n\r\nTamanho: 2 x 48 cm.\r\n ',0,0,300,0,0,0,0,0,0,4.5,0,0,0,0
85914,897,27909,'ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\n ',0,0,0,0,1000,0,0,0,0,0,0,11.7,0,0
85915,1284,27909,'Caneta Esferográfica. Alumínio. Com ponteira touch. \r\n1 Gravação laser\r\n\r\n \r\n ',0,0,0,0,1000,0,0,0,0,0,0,4.3,0,0
85916,1323,27909,"'Squeeze. Alumínio. Com mosquetão. Capacidade: 500 ml.\r\nImpressão 1 cor\r\nTamanho: ø6,6 x 21 cm.\r\n '",0,0,0,0,1000,0,0,0,0,0,0,19.9,0,0
85917,925,27910,'Bloco com caneta. \r\nImpressão.SOMENTE  1 cor\r\n\r\nTamanho: 14x20cm cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,19.5,0,0,0,0,0
85918,1494,27910,"'Caderno A5 com capa dura. Contém suporte para esferográfica, bolso interior e 80 folhas pautadas em cor marfim.  \r\nImpressão . 1 cor\r\n\r\nTamanho: 13,7 x 21 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,24,0,0,0,0,0
85919,1486,27910,'6 blocos adesivados com 25 folhas cada. Incluso caderno com 50 folhas não pautadas e esferográfica em papel kraft. \r\nImpressão . 1 cor\r\n\r\nTamanho: 10 x 15 cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,12,0,0,0,0,0
85920,185,27911,'viseira em brim. regulador em velcro\r\nImpressão Serigrafia. \r\n\r\n ',0,0,0,0,1000,0,0,0,0,0,0,9,0,0
85921,1652,27912,"'Álcool em Gel 60ml  70% antisséptico para higienização a seco das mãos e braços. Combate 99,9% dos germes e bactérias e hidrata a pele com solução protetora da pele, diminuindo o impacto do ressecamento provocado pelo álcool. Embalagem transparente e. \r\nImpressão 1 cor\r\n\r\nTamanho: ø3,8 x 9 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,8.5,0,0,0,0,0
85922,1845,27912,'Cordão de pescoço em poliéster com mosquetão em metal e fecho de segurança. \r\nImpressão . 1 cor\r\n\r\nTamanho: 2 x 48 cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,5.9,0,0,0,0,0
85923,1675,27913,"'Capa de chuva de tamanho único, disponível em várias cores. \r\nImpressão . 1 cor\r\n\r\nTamanho: 120 x 90 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,6.5,0,0,0,0,0
85924,1652,27913,"'Álcool em Gel 60ml  70% antisséptico para higienização a seco das mãos e braços. Combate 99,9% dos germes e bactérias e hidrata a pele com solução protetora da pele, diminuindo o impacto do ressecamento provocado pelo álcool. Embalagem transparente e. \r\nImpressão 1 cor\r\n\r\nTamanho: ø3,8 x 9 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,8.5,0,0,0,0,0
85925,1842,27913,'Fone de ouvido retrátil. Cabo esticado: 80 cm. . \r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 50 peças.',50,100,0,0,0,0,0,7.9,6.9,0,0,0,0,0
85926,1718,27913,'Copo para viagem. PP. Com parede dupla e tampa. Capacidade até 510 ml. \r\nImpressão . 1 cor\r\n\r\nQuantidade Mínima: 50 peças.',50,100,0,0,0,0,0,17,15,0,0,0,0,0
85927,189,27914,'boné em brim modelo americano. Impressão Serigrafia. \r\n\r\n',0,0,0,0,0,2750,0,0,0,0,0,0,12.9,0
85928,1601,27914,"'Sacola 100% algodão (140 g/m²) com alças de 60 cm. \r\nImpressão . 1 cor\r\n\r\nTamanho: 375 x 41,5 cm.\r\n '",0,0,0,0,0,2750,0,0,0,0,0,0,12.8,0
85929,1593,27914,'Sacola tipo mochila em TNT (80 m/g²) com cantos triangulares coloridos. \r\nImpressão . 1 cor\r\n\r\nTamanho: 30 x 35 cm.',0,0,0,0,0,2750,0,0,0,0,0,0,9.5,0
85930,1149,27915,"'Cadernos de anotações com elástico, suporte para celular e caneta, capa com material sintético, 80 folhas \r\nNÃO ACOMPANHA CANETA E SMARTPHONE. \r\nImpressão 1 cor\r\n\r\nTamanho: 21x14x1,5 cm.\r\n'",0,100,0,0,0,0,0,0,45.5,0,0,0,0,0
85931,1463,27915,"'Squeeze em alumínio com tampa em PP e tira em silicone para facilitar o transporte. Capacidade até 660 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: Ø6,5 x 22,8 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,34,0,0,0,0,0
85932,799,27915,'CAMISETA FIO 30 PENTEADO COLOR. \r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,36.2,0,0,0,0,0
85933,897,27915,'ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,16.4,0,0,0,0,0
85934,1048,27915,'Kit Churrasco com: Avental em microfibra. Impressão\r\ntábua em bambu 30x20x1 cm\r\nAvental: x20x1 cm\r\nImpressão  1 cor\r\n\r\nTamanho: 57 x 78 cm.\r\nQuantidade Mínima: 50 peças.',50,0,0,0,0,0,0,65.5,0,0,0,0,0,0
85935,170,27916,'Camiseta básica fio 26 manga curta.\r\nImpressão Serigrafia 1x1 cor\r\ncamiseta Bixos\r\nCor: Verde especial (Pantone 339)\r\nIncluso: encarte folder + logística (com\r\nentrega protocolada em cada cidade)\r\n',0,0,0,0,1500,1700,0,0,0,0,0,27.9,27.5,0
85936,1846,27917,"'Bateria portátil slim em alumínio. Bateria de lítio com capacidade de 4.000 mAh, tempo de vida ? 500 ciclos e com entrada/saída 5V/1A. Incluso cabo USB/micro USB para carregar a bateria. Fornecida em caixa presente.\r\nGravaçlão Laser \r\n\r\nTamanho: 11 x 6,8 x 1  cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,65,0,0,0,0,0,0
85937,1400,27917,"'Bateria portátil em alumínio. Bateria de lítio com capacidade de 2.600 mAh, \r\ntempo de vida ? 500 ciclos e com entrada/saída 5V/1A. Incluso cabo USB/micro USB para carregar a bateria. \r\nGravação Laser .  \r\n\r\nTamanho: 9,5 x 2,3 x 2,2 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,37,0,0,0,0,0,0
85938,1587,27917,"'Kit churrasco em estojo de alumínio. Composto por 4 utensílios em aço inox: faca chefe, pinça, garfo e espátula. Próprio para contato com alimento. Estojo: 385 x 110 x 80 mm | Placa: 60 x 30 mm\r\nGravação laser. \r\n\r\nTamanho: 38,5 x 11 x 8 cm.\r\nQuantidade Mínima: 10 peças.'",10,0,0,0,0,0,0,350,0,0,0,0,0,0
85939,1377,27918,'Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão  1 cor\r\n\r\nQuantidade Mínima: 300 peças.',0,0,300,0,0,0,0,0,0,2.9,0,0,0,0
85940,897,27919,'ECOBAG ALGODÃO. Impressão. 4x4 cores\r\nSEM ETIQUETA\r\nTamanho:  35x40 cm.\r\n ',70,100,0,0,0,0,0,22,21.8,0,0,0,0,0
85941,1727,27919,"'Esferográfica em bambu com ponteira touch e clipe em metal. Os elementos coloridos são em fibra de trigo e ABS. Até 1,5 km de escrita. \r\nImpressão . 1 cor\r\n\r\nTamanho: ø1,1 x 13,9 cm.\r\n '",70,100,0,0,0,0,0,8.5,8.4,0,0,0,0,0
85942,1420,27920,"'Bateria portátil solar em ABS com painel solar e LED. Bateria de lítio com capacidade de 2.000 mAh, entrada/saída 5V/1A e 2 portas USB. Incluso cabo USB/micro USB para carregar a bateria. \r\nGravação Laser. 1 cor\r\n\r\nTamanho: 14,3 x 7,7 x 1,6 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,105,0,0,0,0,0,0
85943,1036,27921,'Kit de caderno e esferográfica. Cartão e alumínio. Caderno capa dura com 96 folhas não pautadas cor marfim. Em caixa almofadada. Incluso caderno e esferográfica. Caderno: 137 x 210 mm | Esferográfica: ø11 x 136 mm | Caixa: 190 x 240 x 30 mm . \r\nGravação laser\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,50,0,0,0,0,0
85944,1500,27921,"'SHAW. Kit de caderno e caneta esferográfica\r\nKit de caderno A5 e caneta esferográfica em c. sintético com 80 folhas não pautadas, fita separadora e elástico. Esferográfica de escrita azul. Fornecido com caixa presente em PP com elástico. Esferográfic. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,34,0,0,0,0,0
85945,1496,27921,'Caderno A5 em c. sintético com 96 folhas não pautadas. Contém suporte para esferográfica (não inclusa). Fornecido em embalagem de TNT. \r\nImpressão . 1 cor\r\n\r\nTamanho: 14 x 21 cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,29,0,0,0,0,0
85946,1271,27921,'Protetor solar para carros. PE bubble. Forrado com folha de alumínio na frente e verso. \r\nPara vidro frontal. Incluso 2 fixadores de ventosa. . 1 cor\r\n\r\nTamanho: 1300 x 600  cm.\r\nQuantidade Mínima: 50 peças.',50,0,0,0,0,0,0,40,0,0,0,0,0,0
85947,326,27922,'caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 300 peças.',0,0,0,0,1000,0,0,0,0,0,0,1.5,0,0
85948,462,27922,'lápis com borracha. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 1000 peças.',0,0,0,0,1000,0,0,0,0,0,0,1.7,0,0
85949,1749,27923,"'Caneta esferográfica em metal.com mecanismo twist  - Modelo - DELI.\r\nAté 1,5 km de escrita. Incluso embalagem de veludo. NCMS: 9608.10.00\r\nPAÍS DE ORIGEM: China\r\n1 Gravação laser. \r\n\r\nTamanho: ø1,2 x 13,5  cm.\r\n '",0,0,200,500,1000,0,0,0,0,17.4,16.9,16.6,0,0
85950,463,27924,'57431 - O THIKER I é um sofisticado relógio inteligente resistente à água com bracelete em aço inox\r\n e transmissão por bluetooth 4.2 (compatível com versões iguais ou superiores Android 5.0 e iOS 9.0). \r\n\r\nQuantidade Mínima: 30 peças.',30,0,0,0,0,0,0,800,0,0,0,0,0,0
85951,463,27924,"'81206 esferográfica em metal, com acabamento preto mate, clipe em aço inox.\r\n A SIGN I é um objeto sofisticado e de design minimalista que tem recarga Dokumental Ink® e \r\nescrita azul. Fornecida em caixa presente. ø10 x 135 mm | Caixa: 53 x 187 x 28 mm\r\n\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,140,0,0,0,0,0,0
85952,463,27924,"'97429 relógio inteligente moderno e sofisticado com detalhes que lhe atribuem um design intemporal e simultaneamente inovador. \r\nCom um tela de 240 x 240 dpi e 1.3\'\', o GPS integrado \r\ne a sua resistência à água elevam a singularidade deste relógio inteligente, tornando-se um aliado essencial no dia-a-dia. \r\n\r\n\r\nQuantidade Mínima: 10peças.'",20,0,0,0,0,0,0,1600,0,0,0,0,0,0
85953,463,27924,'57940 Carregador wireless de bobina dupla em bambu com suporte para esferográficas. \r\nPotência de carregamento rápida de 10W e com entradas 5V/2A e 9V/1.67A.\r\n Incluso cabo de carregamento USB tipo C de 1m. Fornecido em caixa de papel kraft. 77 x 71 x 118 mm\r\n\r\nQuantidade Mínima: 30 peças.',30,0,0,0,0,0,0,185,0,0,0,0,0,0
85954,463,27924,"'97941  Bateria portátil em ABS. Bateria de lítio com capacidade de 1.600 mAh, tempo de vida ? \r\n500 ciclos e com entrada/saída 5V/1A. \r\nIncluso cabo USB/micro USB para carregar a bateria. 96 x 22 x 24 mm\r\n\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,27,0,0,0,0,0,0
85955,1739,27924,"'Caneta esferográfica em alumínio. \r\nGravação laser.  \r\n\r\nTamanho: ø1 x 13,3 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,11,0,0,0,0,0
85956,1324,27924,'Caneta touch metal inteira colorida com detalhes preto.. \r\nGravação laser\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,11,0,0,0,0,0
85957,1367,27924,"'Caneta metal fina com ponteira touch\r\nCorpo colorido com clip e anel central prata, possui borracha touch na cor da caneta. \r\nAciona por giro.. \r\n\r\nGravação laser\r\n\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,6,0,0,0,0,0
85958,1463,27924,"'Squeeze em alumínio com tampa em PP e tira em silicone para facilitar o transporte. Capacidade até 660 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: Ø6,5 x 22,8 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,34,0,0,0,0,0
85959,1448,27924,"'Squeeze em AS com tampa em PP. Canudo incluso e capacidade até 610 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: Ø7 x 22,5  cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,23.5,0,0,0,0,0
85960,1179,27925,"'Garrafa plástica 600ml com filtro, alça de silicone e tampa de metal. \r\nImpressão 1 cor\r\n\r\nTamanho: 25,0xø6,4x21 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,52,0,0,0,0,0,0
85961,1170,27925,"'Garrafa plástica 750ml. \r\nImpressão 1 cor\r\n\r\nTamanho: 25xø7,4 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,36,0,0,0,0,0
85962,1525,27925,"'Squeeze em vidro e aço inox com alça na tampa para facilitar o transporte e capacidade até 520 ml. \r\nFornecido com luva em soft shell.\r\nImpressão . 1 cor\r\n\r\nTamanho: ø6,5 x 22,5 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,28.3,0,0,0,0,0,0
85963,877,27925,'KIT VIAGEM. \r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,15,0,0,0,0,0
85964,763,27925,'KIT SAÚDE. Impressão. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,25.47,0,0,0,0,0
85965,1302,27925,"'Power Bank por indução 12000mAh– Carregador com 2 entradas USB, Type-C e micro USB\r\nDesign compacto, alta eficiência de conversão da bateria, dispositivo inteligente interno que protege contra sobrecarga\r\nSem fio\r\nGravação Laser. 1 cor\r\n\r\nTamanho:   cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,125,0,0,0,0,0,0
85966,934,27925,"'Capa P Celular à Prova d\\\'água. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.', 0, 100, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0",,,,,,,,,,,,,,
85967,1348,27925,"'Máscara em algodão impressão\r\n \r\nMáscara comunitária/social ideal para ser usada pela população em geral.\r\n\""este material não esta classificado/destinada para uso como EPI\"". 1 cor\r\n\r\nQuantidade Mínima: 300 peças.'",0,0,300,0,0,0,0,0,0,8.9,0,0,0,0
85968,1056,27925,"'Bolsa de cosméticos hermética. PVC. Incluso 3 frascos (2 x 65 ml e 60 ml), 1 vaporizador (80 ml) e 1 funil. Apropriada para transporte em cabine de avião. 1 cor\r\n\r\nTamanho: 19 x 15,5 x 4 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,16,0,0,0,0,0
85969,1670,27925,"'Kit de viagem composto por almofada de pescoço, máscara para dormir, tampões para ouvidos (não é um equipamento de proteção individual) e 1 par de meias. \r\nImpressão . 1 cor\r\n\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,24,0,0,0,0,0
85970,1664,27925,"'Kit de costura prático e leve para levar em viagem. Composto por 3 alfinetes, 3 agulhas, 1 pinça, 1 tesoura, 1 enfia linha, 1 alfinete, 2 botões, 2 colchetes e 6 rolos de linhas de várias cores. Fornecido em estojo. \r\nImpressão . 1 cor\r\n\r\nTamanho: 7 x 2,1 x 6,5 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,14.9,0,0,0,0,0
85971,1514,27925,'Sacola tipo mochila em nylon  210D.  . 1 cor\r\n\r\nTamanho: 35 x 41 cm.\r\nQuantidade Mínima: 50 peças.',50,0,0,0,0,0,0,11,0,0,0,0,0,0
85972,1435,27925,"'Sacola tipo mochila em 210D, com elementos refletores. Produto promocional. \r\nImpressão . 1 cor\r\n\r\nTamanho: 35 x 40 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,12.5,0,0,0,0,0
85973,1535,27925,"'Mochila em 600D, com interior forrado e bolso. Bolsos laterais em rede e bolso frontal. Parte posterior e alças almofadadas. \r\nImpressão . 1 cor\r\n\r\nTamanho: 29 x 40 x 15 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,77,0,0,0,0,0,0
85974,1520,27925,'Mochila dobrável em 210D ripstop com bolso frontal e dois bolsos laterais em tela.\r\nImpressão . 1 cor\r\n\r\nTamanho: 33 x 40 x 12 cm.\r\nQuantidade Mínima: 50 peças.',50,0,0,0,0,0,0,42,0,0,0,0,0,0
85975,1537,27925,"'Mochila em 600D com saída para fone de ouvido. Interior forrado, com bolso e 2 bolsos laterais em rede. Parte posterior e alças almofadadas. \r\nImpressão . 1 cor\r\n\r\nTamanho: 27 x 40 x 14 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,79,0,0,0,0,0,0
85976,1533,27925,'Mochila em 600D com bolsos laterais em tela e bolso interior. Parte posterior e alças almofadadas. \r\nImpressão . 1 cor\r\n\r\nTamanho: 25 x 42 x 18 cm.\r\nQuantidade Mínima: 20 peças.',20,0,0,0,0,0,0,77,0,0,0,0,0,0
85977,813,27925,'BONÉ MICROFIBRA CICLISTA. \r\nImpressão serigrafia\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,18,0,0,0,0,0
85978,807,27925,'MOCHILA NYLON. Impressão 1 cor\r\n\r\nTamanho: 35 x 40 cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,12.5,0,0,0,0,0
85979,185,27925,'viseira. Impressão Serigrafia.  \r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,16,0,0,0,0,0
85980,880,27925,'TOALHA DE PRAIA. Impressão 1 cor\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,40,0,0,0,0,0
85981,769,27925,"'Caderneta tipo Moleskine, com aproximadamente 80 folhas, folhas pautadas. \r\nMaterial: Couro sintético liso. \r\nImpressão . 1 cor\r\n\r\nTamanho: 9 x 14 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,14,0,0,0,0,0
85982,1836,27925,"'Caderneta tipo moleskine couro sintético, marcador de página em cetim e fita elástica para fechar. Contém aproximadamente 78 folhas amareladas sem pauta.\r\nImpressão \r\n\r\n. 1 cor\r\n\r\nTamanho: 21,4 x 14,7 x 1,2 cm.\r\nQuantidade Mínima: 100 peças.'",0,100,0,0,0,0,0,0,22,0,0,0,0,0
85983,164,27925,'camiseta dryfit. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,55.6,0,0,0,0,0
85984,565,27926,"'Bloco Ecológico com caneta 70 folhas. Impressão Serigrafia.. 1 cor\r\n\r\nTamanho: 10,0 cm x 14,0 cm cm.\r\n\r\nEM FALTA!!'",0,100,0,0,0,0,0,0,0,0,0,0,0,0
85985,879,27926,'SQUEEZE FLEX IMPRESSÃO. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,6.8,0,0,0,0,0
85986,957,27926,'Caneta plastica. Impressão. 1 cor\r\n\r\nQuantidade Mínima: 300 peças.',0,0,300,0,0,0,0,0,0,2.9,0,0,0,0
85987,178,27927,'camisa polo malha piquet. \r\n1 bordado de até 9 cm\r\n\r\nQuantidade Mínima: 50 peças.',52,74,0,0,0,0,0,69,68,0,0,0,0,0
85988,1517,27928,"'Pasta de congresso em 600D com zíper, ideal para transportar documentos. \r\nImpressão . 1X0 cor\r\n\r\nTamanho: 39 x 29 x 8 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,36,0,0,0,0,0,0
85989,1521,27928,'Pasta de congresso em 600D com interior forrado. \r\nImpressão  1X0 cor\r\n\r\nTamanho: 38 x 28 x 5  cm.\r\nQuantidade Mínima: 50 peças.',50,0,0,0,0,0,0,42,0,0,0,0,0,0
85990,1513,27928,'Pasta congresso em 600D com 1 bolso principal e zíper. Indicada para transportar documentos. \r\nImpressão . 1X0  cor\r\n\r\nTamanho: 39 x 30 x 4  cm.\r\nQuantidade Mínima: 50 peças.',50,0,0,0,0,0,0,21,0,0,0,0,0,0
85991,1847,27929,"'Caneta plástica de 3 cores (cargas: azul, preto e vermelho) com anel central prata e borracha colorida. IMpressão  1 cor\r\n\r\nQuantidade Mínima: 300 peças.'",0,0,300,0,0,0,0,0,0,3.3,0,0,0,0
85992,1532,27930,"'Necessaire em nylon 600D de alta densidade. O compartimento principal tem zíper duplo e revestimento interior em 210D. Contém vários bolsos interiores e gancho no topo para pendurar. \r\nImpressão . 1 cor\r\n\r\nTamanho:  25 x 18 x 10,5 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,58,0,0,0,0,0,0
85993,1672,27930,"'Necessaire em microfibra com vários bolsos interiores e gancho de pendurar.  \r\nimpressão . 1 cor\r\n\r\nTamanho: 20 x 16 x 8,5 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,38,0,0,0,0,0,0
85994,1550,27931,"'Mochila para notebook em algodão canvas pré-lavado. Compartimento principal forrado, com 2 bolsos interiores e divisória almofadada para notebook até 15.6\"". Bolso frontal e 2 bolsos laterais. Parte posterior e alças almofadadas.\r\nImpressão . 1 cor\r\n\r\nTamanho:  30 x 39 x 12 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,175,0,0,0,0,0,0
85995,1547,27931,"'GRAPHS PLATE. Mochila para notebook 15.6\'\'\r\nMochila para notebook em 600D de alta densidade com compartimento com divisória almofadada para notebook até 15.6\'\'. Interior forrado e almofadado. Mochila com 2 bolsos frontais, parte posterior e alças Gravação laser na placa\r\n\r\nTamanho: 29,5 x 39 x 10 cm.\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,173,0,0,0,0,0,0
85996,1848,27931,"'Mochila de nylon com compartimento principal com bolso para notebook 15.6 polegadas, possui divisórias para documentos e caneta, compartimento frontal com abertura vertical, bolsos laterais com revestimento interno emborrachado\r\n1 Bordado\r\nQuantidade Mínima: 50 peças.'",50,0,0,0,0,0,0,145,0,0,0,0,0,0
85997,1688,27932,"'Guarda-chuva transparente em POE com abertura automática. ø1000 mm | 815 mm. \r\nImpressão 1 cor\r\n\r\nTamanho: ø100 x 81,5 cm.\r\nQuantidade Mínima: 50 peças.'",50,100,0,0,0,0,0,46.5,44.5,0,0,0,0,0
85998,1694,27932,"'Toalha de praia em veludo de algodão (320 g/m²), disponível em várias cores. Fornecida com sacola em non-woven (80 g/m²). | Sacola: 33 x 41,5 x 10 cm\r\nImpressão . 1 cor\r\n\r\nTamanho: 150 x 75 cm.\r\nQuantidade Mínima: 50 peças.'",50,100,0,0,0,0,0,77,75,0,0,0,0,0
85999,877,27932,'KIT VIAGEM. IMPRESSÂO  1 cor\r\n\r\nQuantidade Mínima: 50 peças.',50,100,0,0,0,0,0,19,17.5,0,0,0,0,0
86000,1600,27933,'Sacola tipo mochila em rPET 190T. Produzida a partir de plástico reciclado contribuindo para a redução dos resíduos no meio ambiente. Alças de 40 cm.  \r\nImpressão . 1 cor\r\n\r\nTamanho: 370 x 410 cm.\r\nQuantidade Mínima: 100 peças.',0,100,0,0,0,0,0,0,14,0,0,0,0,0
86001,814,27934,'BONÉ BRIM MODELO ESPECIAL. \r\nIMPRESSÃO SERIGRAFIA\r\n\r\nQuantidade Mínima: 100 peças.',0,200,0,0,0,0,0,0,18.95,0,0,0,0,0
86002,188,27934,'boné modelo seis gomos. Impressão Serigrafia.  \r\n\r\nQuantidade Mínima: 100 peças.',0,200,0,0,0,0,0,0,18,0,0,0,0,0
