id_produtos_orcamento,idproduto,idorcamento,descricao,quantidade1,quantidade2,quantidade3,quantidade4,quantidade5,quantidade6,quantidade7,valor1,valor2,valor3,valor4,valor5,valor6,valor7
85216,1294,27720,"Marca texto branco plástico em formato de mão.. \r\nImpressão 2 cores\r\n\r\nTamanho: 10 x 8,3 cm.\r\n",0,0,0,0,1000,0,0,0,0,0,0,9.55,0,0
85217,326,27721,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\n ,0,0,0,500,0,0,0,0,0,0,2.4,0,0,0
85218,1377,27722,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,2.85,0,0,0,0
85219,1377,27723,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão  1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,2.95,0,0,0,0
85220,1377,27723,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão  2 cores\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,3.25,0,0,0,0
85221,326,27722,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 300 peças.\r\n\r\n,0,0,300,0,0,0,0,0,0,2.35,0,0,0,0
85222,299,27722,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,2.55,0,0,0,0
85224,1035,27724,Moleskine capa dura C sintético. Com 80 folhas.\r\nImpressão. 1 cor\r\n\r\nTamanho: 9 x 14  cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,15,0,0,0,0,0
85225,400,27724,chaveiro metal.  \r\nGravação Laser.  \r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,9.5,0,0,0,0,0
85226,364,27724,Caneta metálica.  \r\nGravação Laser.  \r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,6.5,0,0,0,0,0
85228,1378,27725,"Copo de viagem em fibra de bambu.\r\nImpressão  1 cor\r\nCapacidade até 380 ml.\r\nTamanho: ø9,5 x 11,4 cm",0,0,0,300,0,0,0,0,0,0,15,0,0,0
85229,991,27726,Caixa de som Bluetooth resistente a água. \r\nImpressão 1 cor\r\n\r\nTamanho: 8 x 5 cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,40,0,0,0,0,0,0
85231,1317,27727,"Fone Bluetooth com Case Carregador. \r\nImpressão 1 cor\r\n\r\nTamanho: 6,7 x 5,5 cm.\r\n",100,200,400,500,0,0,0,54,52,51,50,0,0,0
85232,1379,27727,"Fone de ouvido Bluetooth preto com haste ajustável \r\nImpressão . 1 cor\r\n\r\nTamanho: 18 x 13,8 cm.\r\n ",100,200,400,500,0,0,0,118,114,112,110,0,0,0
85233,996,27727,Caneta esferográfica retrátil de metal escrita em azul\r\nGravação Laser.  \r\n\r\nQuantidade Mínima: 100 peças.,100,200,400,500,0,0,0,15,14,13.5,13,0,0,0
85234,364,27727,caneta metálica. Acompanha estojo de veludo. 1 Gravação Laser. \r\n\r\nQuantidade Mínima: 100 peças.,100,200,400,500,0,0,0,7.2,6.85,6.5,5.9,0,0,0
85237,807,27727,MOCHILA NYLON. Impressão 1 cor\r\n\r\nTamanho: 35 x 40 cm.\r\nQuantidade Mínima: 100 peças.,100,200,400,500,0,0,0,10.2,9.75,9.35,8.95,0,0,0
85238,1012,27727,Nécessaire em Courino. Gravação baixo relevo. 1 cor\r\n\r\nTamanho: 20 x 12 x 8 cm.\r\nQuantidade Mínima: 100 peças.,100,200,400,500,0,0,0,38,36,34,32,0,0,0
85239,1343,27727,"Nécessaire em nylon 600D. Com pega e bolso frontal.\r\nImpressão . 1 cor\r\n\r\nTamanho: 20 x 11,5 x 8,5 cm.\r\nQuantidade Mínima: 100 peças.",100,200,400,500,0,0,0,25,24,22,21,0,0,0
85240,1052,27727,Bolsa térmica. 600D. Alça ajustável. Capacidade: 8 latas de 8 L.  \r\nImpressão. 1 cor\r\n\r\nTamanho: 27 x 20 x 16  cm.\r\nQuantidade Mínima: 100 peças.,100,200,400,500,0,0,0,59,58,56,55,0,0,0
85241,1378,27727,"Copo de viagem em fibra de bambu. \r\nImpressão 1 cor\r\n\r\nTamanho: ø9,5 x 11,4  cm.\r\nQuantidade Mínima: 100 peças.",100,200,400,500,0,0,0,19.9,18.5,17.5,16.5,0,0,0
85242,110,27727,"garrafa térmica em inox 1L. Gravação Laser.  \r\n\r\nTamanho: 32,5x8 cm.\r\nQuantidade Mínima: 100 peças.",100,200,400,500,0,0,0,77.5,76.9,76.5,75.9,0,0,0
85243,897,27728,ECOBAG ALGODÃO. Impressão. 3 cores\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 50 peças.,50,100,0,0,0,0,0,18.9,16.5,0,0,0,0,0
85244,897,27728,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.,50,100,0,0,0,0,0,17.5,15.5,0,0,0,0,0
85246,3,27729,ecobag em algodão cru. Impressão Serigrafia. 1 cor\r\n\r\nTamanho: 42x30x10 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,16.65,0,0,0,0,0
85248,46,27730,"caneca térmica 400ml. Impressão Serigrafia SOMENTE. 1 cor\r\n\r\nTamanho: 8x11,5 cm.\r\nQuantidade Mínima: 100 peças.",50,0,0,0,0,0,0,21,0,0,0,0,0,0
85250,45,27731,caneca inox 180ml. 1 Gravação Laser.  \r\n\r\nTamanho: 180 ml (10 x 8 x 7) cm.\r\n ,0,0,0,0,1000,0,0,0,0,0,0,13.5,0,0
85251,996,27722,Caneta esferográfica retrátil de metal escrita em azul\r\nGravação Laser.  \r\nQuantidade Mínima: 100 peças.,0,100,300,0,0,0,0,0,16.5,15.5,0,0,0,0
85252,1097,27722,Caneta esferográfica de metal. \r\n1 Gravação laser\r\n,0,100,300,0,0,0,0,0,12.5,11.5,0,0,0,0
85253,1171,27732,"Garrafa aço inoxidável 750ml\r\nImpressão . 1 cor\r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,56.5,0,0,0,0,0,0
85254,1035,27732,Moleskine capa dura sintético. Com 80 folhas não pautadas. \r\nImpressão. 1 cor\r\n\r\nTamanho: 9 x 14  cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,12.5,0,0,0,0,0
85255,1052,27732,Bolsa térmica. 600D. Alça ajustável. Capacidade: 8 latas de 8 L.  \r\nImpressão. 1 cor\r\n\r\nTamanho: 27 x 20 x 16  cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,56.7,0,0,0,0,0
85256,1063,27732,Mochila p/ NoteBook  bolso frontal e 2 laterais \r\nAlça de ombro e mão acolchoada \r\nToda forrada Impressão . 1 cor\r\n\r\nTamanho: 43 x 30 x 13 cm.\r\nEM FALTA!!!,0,100,0,0,0,0,0,0,0,0,0,0,0,0
85257,1372,27732,"Mochila para notebook. Nylon 600D de alta densidade. \r\nCompartimento com divisória almofadada para notebook até 15.6\'\'. \r\nInterior forrado e almofadado. Com 2 bolsos frontais. Parte posterior e alças almofadadas. \r\n Impressão  1 cor\r\n\r\nTamanho: 29,5 x 39 x 10 cm.\r\nQuantidade Mínima: 30 peças.",0,100,0,0,0,0,0,0,147,0,0,0,0,0
85258,167,27733,camiseta poliviscose manga curta\r\nImpressão Serigrafia. 4x2 cores\r\n\r\n ,0,84,0,0,0,0,0,0,33,0,0,0,0,0
85259,326,27734,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\n ,0,0,0,500,1000,1500,0,0,0,0,2.2,1.8,1.7,0
85260,1377,27734,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão . 1 cor\r\n\r\n,0,0,0,500,1000,1500,0,0,0,0,2.6,2.3,2.2,0
85261,570,27734,Caneta plástica.Impressão Serigrafia.. 1 cor\r\n\r\nQuantidade Mínima: 500 peças.,0,0,0,500,1000,1500,0,0,0,0,2.55,2.2,2.1,0
85262,991,27735,Caixa de som Bluetooth resistente a água. \r\nImpressão 1 cor\r\n\r\nTamanho: 8 x 5 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,40,0,0,0,0,0
85264,941,27735,Copo Twister c/ Tampa e canudo 500ml. \r\nImpressão. 1 cor\r\n\r\n ,0,0,0,0,0,4000,0,0,0,0,0,0,4.99,0
85265,958,27736,Caneta Plastica.Impressão. 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,3.7,0,0,0,0
85267,1377,27736,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão . 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,3,0,0,0,0
85268,297,27736,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,3,0,0,0,0
85269,364,27736,caneta metálica. Acompanha estojo de veludo. \r\nGravação Laser.  \r\n\r\nQuantidade Mínima: 100 peças.,0,100,300,0,0,0,0,0,6.5,5.9,0,0,0,0
85270,1170,27737,"Garrafa plástica 750ml. 1 cor\r\n\r\nTamanho: 25xø7,4 cm.\r\nQuantidade Mínima: 100 peças.",0,200,0,0,0,0,0,0,25,0,0,0,0,0
85271,1324,27738,Caneta touch metal inteira colorida com detalhes preto.. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,0,0,500,0,0,0,0,0,0,7.5,0,0,0
85272,1284,27738,"Caneta Esferográfica. Alumínio. Com ponteira touch. 1 cor\r\n\r\nTamanho:  ø0,8 x 13,5  cm.\r\nQuantidade Mínima: 100 peças.",0,0,0,500,0,0,0,0,0,0,5.75,0,0,0
85273,383,27738,caneta metálica. Acompanha estojo de veludo. Gravação Laser. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,0,0,500,0,0,0,0,0,0,4.4,0,0,0
85274,6,27739,ecobag mochila em algodão cru. \r\nImpressão Serigrafia. 1 cor\r\n\r\nTamanho: 30x40 cm.\r\nQuantidade máxima em estoque: 1400 peças.,0,0,0,0,1000,1400,0,0,0,0,0,12.2,12,0
85275,326,27740,caneta plástica. Impressão Serigrafia. 2 cores\r\n\r\n ,0,0,0,0,1000,0,0,0,0,0,0,1.95,0,0
85276,299,27740,caneta plástica. Impressão Serigrafia. 2 cores\r\n\r\n ,0,0,0,0,1000,0,0,0,0,0,0,2.25,0,0
85277,570,27740,Caneta plástica Impressão Serigrafia.. 2 cores\r\n\r\n ,0,0,0,0,1000,0,0,0,0,0,0,2.45,0,0
85278,1338,27741,"Copo para viagem. Fibra de bambu e PP. Com banda de silicone e tampa. \r\nCapacidade até 500 ml.   \r\nImpressão  1 cor\r\n\r\nTamanho: ø9,5 x 14 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,27.85,0,0,0,0,0,0
85279,1257,27741,Caderno. Capa mat.sintético. Com 96 folhas não pautadas.\r\nIncluso esferográfica. 1 cor\r\n\r\nTamanho: 14 x 21 cm.\r\nEM FALTA!!,50,0,0,0,0,0,0,0,0,0,0,0,0,0
85281,364,27741,caneta metálica. Acompanha estojo de veludo. \r\nGravação Laser.  \r\n\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,6.9,0,0,0,0,0,0
85283,1171,27742,"Garrafa aço inoxidável 750ml\r\nGravação laser. 1 cor\r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,50,48,0,0,0,0,0
85284,1035,27743,Moleskine capa dura sintético. Com 80 folhas não pautadas. Impressão. 4 cores\r\n\r\nTamanho: 9 x 14  cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,13.8,0,0,0,0,0
85285,1376,27743,Caderno com capa dura  e espiral metálico. Possui aproximadamente 96 folhas brancas pautadas\r\nImpressão 4 cores\r\nTamanho: 15x21 cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,26,0,0,0,0,0,0
85286,925,27743,Bloco com caneta. \r\nImpressão SOMENTE 1 cor (capa bloco)\r\nCOR disponível: LARANJA\r\nTamanho: 14x20 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,17.5,0,0,0,0,0
85288,1284,27744,"Caneta Esferográfica. Alumínio. Com ponteira touch. \r\n1 Gravação lçaser\r\n\r\nTamanho:  ø0,8 x 13,5  cm.\r\nQuantidade Mínima: 100 peças.",0,100,200,0,0,0,0,0,7.9,6.9,0,0,0,0
85289,996,27744,Caneta esferográfica retrátil de metal escrita em azul\r\nGravação Laser. \r\n\r\nQuantidade Mínima: 100 peças.,0,100,200,0,0,0,0,0,15.5,13.9,0,0,0,0
85290,383,27744,caneta metálica. Acompanha estojo de veludo. \r\nGravação Laser. \r\n\r\nEM FALTA!!,50,0,0,0,0,0,0,0,0,0,0,0,0,0
85291,380,27744,caneta metálica. Acompanha estojo de veludo. \r\nGravação Laser. \r\n\r\nQuantidade Mínima: 100 peças.,0,100,200,0,0,0,0,0,7.3,6.6,0,0,0,0
85292,1321,27745,Mateira em Couro sintético. \r\nGravação baixo relevo\r\n\r\n ,0,200,0,0,0,0,0,0,70,0,0,0,0,0
85293,46,27746,"caneca térmica 400ml. \r\nImpressão Serigrafia SOMENTE. 1 cor\r\n\r\nTamanho: 8x11,5 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,21,0,0,0,0,0,0
85294,1052,27746,Bolsa térmica. 600D. Alça ajustável. Capacidade: 8 latas de 8 L.  \r\nImpressão. 1 cor\r\n\r\nTamanho: 27 x 20 x 16  cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,75,0,0,0,0,0,0
85296,948,27746,"Cooler Térmico - Tamanho: 0,27x0,37x0,27 (comp. x alt. x profundidade) - Capacidade 25 litros - Bolso frontal - Alça de ombro regulável - Parte interna soldada / retém liquido - Cor preta com bolso cinza - Gravação bolso frontal. Impressão . 1 cor\r\n\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,106,0,0,0,0,0,0
85297,1323,27747,"Squeeze. Alumínio. Com mosquetão. Capacidade: 500 ml.\r\nImpressão . 1 cor\r\n\r\nTamanho: ø6,6 x 21 cm.\r\n ",0,100,0,0,0,0,0,0,22.8,0,0,0,0,0
85298,1183,27747,"Garrafa de alumínio 600ml \r\n Imporessão  1 cor\r\n\r\nTamanho: 25,0xø6,4x21 cm.\r\nQuantidade Mínima: 50 peças.",0,100,0,0,0,0,0,0,33.3,0,0,0,0,0
85299,1170,27747,"Garrafa plástica 750ml. \r\nImpressão 1 cor\r\n\r\nTamanho: 25xø7,4 cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,29.5,0,0,0,0,0
85300,1308,27748,"Kit churrasco. Aço inox e bambu. Tábua e 2 peças em caixa kraft.   \r\nGravação laser \r\n\r\nTamanho: 30 x 20 x 1,2  cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,130,0,0,0,0,0,0
85301,740,27748,CONJUNTO PARA VINHO IMPRESSÃO CAIXA\r\nGRAVAÇÃO LASER ABRIDOR.. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,50,0,0,0,0,0,0,120,0,0,0,0,0,0
85303,1315,27748,Cuia e Bomba. Gravação laser\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,65,0,0,0,0,0
85304,1378,27749,"Copo de viagem em fibra de bambu. \r\nImpressão 1x0 cor\r\n\r\nTamanho: ø9,5 x 11,4  cm.\r\n ",0,0,300,0,0,0,0,0,0,15,0,0,0,0
85307,741,27750,cooler térmico 10 LATAS - Isolante Térmico. 	Alça com encaixe para os dedos. \r\nFormato de lata. Impressão digital\r\n. 1 cor\r\n\r\nTamanho: Altura: 27cm x Largura: 25 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,57,0,0,0,0,0
85308,1376,27751,Caderno com capa dura  e espiral metálico. Possui aproximadamente 96 folhas brancas pautadas\r\nImpressão off set\r\n\r\nTamanho: 15x21 cm.\r\n ,0,100,0,0,0,0,0,0,23,0,0,0,0,0
85310,1170,27752,"Garrafa plástica 750ml. \r\nImpressão 1 cor\r\n\r\nTamanho: 25xø7,4 cm.\r\nQuantidade Mínima: 100 peças.",0,200,0,0,0,0,0,0,28.4,0,0,0,0,0
85311,1378,27752,"Copo de viagem em fibra de bambu. \r\nImpressão 1 cor\r\n\r\nTamanho: ø9,5 x 11,4  cm.\r\nQuantidade Mínima: 100 peças.",0,200,0,0,0,0,0,0,18,0,0,0,0,0
85312,952,27752,Copo com Canudo. \r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 200 peças.,0,200,0,0,0,0,0,0,6.85,0,0,0,0,0
85313,1072,27752,Caneta plástica esferográfica retrátil. \r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,2.2,0,0,0,0
85314,996,27752,Caneta esferográfica retrátil de metal escrita em azul\r\nGravação Laser.  \r\n\r\nQuantidade Mínima: 100 peças.,0,200,0,0,0,0,0,0,14,0,0,0,0,0
85316,1373,27752,"Necessaire plástica transparente com detalhe colorido em nylon.. \r\nimpressão 1 cor\r\n\r\nTamanho: 22 x 13,8 x 6 cm.\r\nQuantidade Mínima: 100 peças.",0,200,0,0,0,0,0,0,9.8,0,0,0,0,0
85317,103,27752,"Espelho de maquiagem . Impressão Serigrafia. 1 cor\r\n\r\nTamanho: ø6 x 0,5 cm.\r\n ",0,200,0,0,0,0,0,0,5.2,0,0,0,0,0
85318,10,27753,conjunto de bloco (90 páginas) e caneta reciclados. \r\nImpressão Serigrafia. 1 cor (capa do bloco) caneta sem impressão\r\n\r\nTamanho: 15x18 cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,14.5,0,0,0,0,0,0
85319,35,27753,"kit dental - nécessaire.escova.creme. Impressão Serigrafia. 1 cor\r\n\r\nTamanho: Nécessaire 22x8,5 cm.\r\n \r\nEM FALTA!!!",50,0,0,0,0,0,0,0,0,0,0,0,0,0
85320,326,27754,caneta plástica.\r\nImpressão Serigrafia. 1 cor\r\n\r\n ,0,0,0,500,0,0,0,0,0,0,1.98,0,0,0
85321,1377,27754,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão . 1 cor\r\n\r\n ,0,0,0,500,0,0,0,0,0,0,2.45,0,0,0
85324,364,27754,caneta metálica. Acompanha estojo de veludo. \r\nGravação Laser.  \r\n\r\n ,0,200,0,0,0,0,0,0,6.4,0,0,0,0,0
85325,996,27754,Caneta esferográfica retrátil de metal escrita em azul\r\nGravação Laser. \r\n\r\nQuantidade Mínima: 100 peças.,0,200,0,0,0,0,0,0,14,0,0,0,0,0
85326,1323,27754,"Squeeze. Alumínio. Com mosquetão. Capacidade: 500 ml.\r\nImpressão  1 cor\r\n\r\nTamanho: ø6,6 x 21 cm.\r\n ",0,200,400,600,0,0,0,0,22.6,22.3,21.7,0,0,0
85327,1183,27754,"Garrafa de alumínio 600ml \r\n Impressão  1 cor\r\n\r\nTamanho: 25,0xø6,4x21 cm.\r\n ",0,200,400,600,0,0,0,0,34.3,33.9,33.5,0,0,0
85328,879,27754,SQUEEZE FLEX IMPRESSÃO. 1 cor\r\n\r\n ,0,200,400,600,0,0,0,0,6.9,6.7,6.4,0,0,0
85329,1259,27755,"Pasta A4. Couro sintético e poliéster. Interior em microfibra. Bloco: 20 folhas pautadas. \r\nEsferográfica não inclusa. \r\nimpressão 3 cores\r\n\r\nTamanho: 24,5 x 31,5 x 1,5 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,73,0,0,0,0,0,0
85330,1372,27755,"Mochila para notebook. Nylon 600D de alta densidade. \r\nCompartimento com divisória almofadada para notebook até 15.6\'\'. \r\nInterior forrado e almofadado. Com 2 bolsos frontais. Parte posterior e alças almofadadas. \r\nImpressão 3 cores\r\n\r\nTamanho: 29,5 x 39 x 10 cm.\r\nQuantidade Mínima: 30 peças.",30,0,0,0,0,0,0,145,0,0,0,0,0,0
85334,1063,27756,Mochila p/ NoteBook  bolso frontal e 2 laterais \r\nAlça de ombro e mão acolchoada \r\nToda forrada Impressão . 1 cor\r\n\r\nTamanho: 43 x 30 x 13 cm.\r\nEM FALTA!!,80,0,0,0,0,0,0,0,0,0,0,0,0,0
85335,1317,27756,"Fone Bluetooth com Case Carregador. \r\nImpressão 1 cor\r\n\r\nTamanho: 6,7 x 5,5 cm.\r\nQuantidade Mínima: 50 peças.",80,0,0,0,0,0,0,52,0,0,0,0,0,0
85336,326,27757,caneta plástica. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,2.1,0,0,0,0
85338,1377,27757,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão . 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,500,0,0,0,0,0,2.6,2.4,0,0,0
85339,1377,27758,Caneta plástica na cor colorida fosca com detalhe prata ao redor do clip e na ponteira. Aciona por clique.\r\nImpressão . 1 cor\r\n\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,2.65,0,0,0,0
85340,1372,27759,"Mochila para notebook. Nylon 600D de alta densidade. \r\nCompartimento com divisória almofadada para notebook até 15.6\'\'. \r\nInterior forrado e almofadado. Com 2 bolsos frontais. Parte posterior e alças almofadadas. \r\nImpressão  3 cores\r\n\r\nTamanho: 29,5 x 39 x 10 cm.\r\n ",60,0,0,0,0,0,0,144,0,0,0,0,0,0
85341,1035,27760,Moleskine capa dura sintético. Com 80 folhas não pautadas. \r\nImpressão. 1 cor\r\n\r\nTamanho: 9 x 14  cm.\r\nQuantidade Mínima: 100 peças.,0,200,0,0,0,0,0,0,12.25,0,0,0,0,0
85342,1341,27760,Caneta Plástica porta celular. 1 cor\r\nSOMENT na COR VERDE.\r\nQuantidade Mínima: 300 peças.,0,0,300,0,0,0,0,0,0,2.3,0,0,0,0
85343,1035,27754,"Caderneta tipo Moleskine com elástico para lacre e marcador de página em cetim.\r\nAltura :  18,3 cm\r\nLargura :  13,4 cm \r\nImpressão. 1 cor\r\n\r\n\r\n",50,100,200,400,0,0,0,17.5,16.7,16.2,15.5,0,0,0
85344,1008,27761,Toalha de praia. Veludo de algodão: 320 g/m². Fornecida com sacola em TNT (80 g/m²). Impressão. 1 cor\r\n\r\nTamanho: 150 x 75  cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,76,0,0,0,0,0,0
85345,1052,27761,Bolsa térmica. 600D. Alça ajustável. Capacidade: 8 latas de 8 L.  \r\nImpressão. 1 cor\r\n\r\nTamanho: 27 x 20 x 16  cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,60,0,0,0,0,0,0
85346,42,27762,caneca térmica 400ml. 1 Gravação Laser. \r\n\r\nTamanho: 6x16 cm.\r\n ,0,0,0,0,1450,0,0,0,0,0,0,21.8,0,0
85347,104,27763,"espelho. Impressão Serigrafia. 1 cor\r\n\r\nTamanho: 7,5x6,5 cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,6.3,0,0,0,0,0
85348,103,27763,"Espelho de maquiagem . Impressão Serigrafia. 1 cor\r\n\r\nTamanho: ø6 x 0,5 cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,4.4,0,0,0,0,0
85349,1318,27764,Guarda-sol. Com interior prateado e cabo direcionável.. \r\nImpressão 1 cor\r\n\r\nTamanho:  160 x 160  cm.\r\n ,40,0,0,0,0,0,0,150,0,0,0,0,0,0
85350,1035,27765,Moleskine capa dura sintético. Com 80 folhas não pautadas. \r\nImpressão. 1 cor\r\n\r\nTamanho: 9 x 14  cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,12.5,0,0,0,0,0
85352,1284,27766,"Caneta Esferográfica. Alumínio. Com ponteira touch. \r\n1 Gravação laser\r\n\r\nTamanho:  ø0,8 x 13,5  cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,7.5,0,0,0,0,0
85353,897,27767,ECOBAG ALGODÃO. \r\nImpressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 50 peças.,50,100,0,0,0,0,0,11.8,10.5,0,0,0,0,0
85354,3,27767,ecobag em algodão cru. Impressão Serigrafia. 1 cor\r\n\r\nTamanho: 42x30x10 cm.\r\nQuantidade Mínima: 50 peças.,50,100,0,0,0,0,0,13.8,12.5,0,0,0,0,0
85356,1263,27768,Sacola de praia. nylon 300D. Com bolso interior. Alças em webbing de 70 cm. . 1 cor\r\n\r\nTamanho: 45 x 30 x 8 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,55.5,0,0,0,0,0
85358,897,27768,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,12.5,0,0,0,0,0
85359,1350,27768,Álcool Gel 70% antisséptico 60ml. \r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,8.5,0,0,0,0,0
85360,1281,27769,Carregador wireless. ABS. Carregamento do dispositivo por indução. Com entrada 5V/2A e potência de carregamento 5W. \r\nIncluso cabo USB/micro USB para carregar. Compatível com smartphones com tecnologia de carregamento sem fios. ø100 x 10 mm \r\nImpressão  1 cor\r\n\r\nTamanho: ø10 x 1 cm.\r\n ,0,100,0,0,0,0,0,0,39.5,0,0,0,0,0
85361,1323,27770,"Squeeze. Alumínio. Com mosquetão. Capacidade: 500 ml.\r\nImpressão . 1 cor\r\n\r\nTamanho: ø6,6 x 21 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,23,22,0,0,0,0,0
85362,879,27770,SQUEEZE FLEX IMPRESSÃO. 1 cor\r\n\r\nQuantidade Mínima: 50 peças.,50,100,0,0,0,0,0,7.9,6.9,0,0,0,0,0
85364,364,27770,caneta metálica.  . Gravação Laser.  \r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,6.5,0,0,0,0,0
85365,1376,27770,Caderno com capa dura  e espiral metálico. Possui aproximadamente 96 folhas brancas pautadas\r\n \r\n\r\nTamanho: 15x21 cm.\r\nQuantidade Mínima: 50 peças.,50,100,0,0,0,0,0,25,24,0,0,0,0,0
85366,1035,27770,Moleskine capa dura sintético. Com 80 folhas não pautadas. Impressão. 1 cor\r\n\r\nTamanho: 9 x 14  cm.\r\nQuantidade Mínima: 100 peças.,50,100,0,0,0,0,0,13.8,12.5,0,0,0,0,0
85367,1028,27771,Guarda-chuva cabo madeira curvo automático 8 varetas. Impressão. 1 cor\r\n\r\nQuantidade Mínima: 108 peças.,0,100,0,0,0,0,0,0,32,0,0,0,0,0
85368,119,27771,kit vinho 2 peças 1 gravação laser abridor.. 1 cor\r\n\r\nTamanho: 11x11 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,27,0,0,0,0,0
